"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"WoopHerb_com","2019-09-29 16:59","0","0","Who like it ?  Digital Electronic Thermometer Body Temperature   $5.99 😍   😍 Worldwide Free Shipping  http://bit.ly/2CmCckj   #RT  #fatburning #FatLoss #fit #healthy #healthyeatingpic.twitter.com/SuoiTtvZWD","","","#RT #fatburning #FatLoss #fit #healthy #healthyeatingpic","1178459437142609921","https://twitter.com/WoopHerb_com/status/1178459437142609921","😍 👉"
"csouzaj","2019-09-29 16:59","0","0","shinee - lucifer 😍😍😍😍","","","","1178459436068823041","https://twitter.com/csouzaj/status/1178459436068823041","😍 😍 😍 😍"
"paharrydise","2019-09-29 16:59","0","0","wow miami treated harry so well, love my home 😍","","","","1178459435099922433","https://twitter.com/paharrydise/status/1178459435099922433","😍"
"MSPgal58","2019-09-29 16:59","0","1","@GerritCole45 Congrats on a fantastic season!! Good as it gets! So happy for you!!! We saw the superstar in you when you were here in Pittsburgh! Glad you were able to escape this mess and shine!! 😍😍😍 #CyYoung","","@GerritCole45","#CyYoung","1178459433967509505","https://twitter.com/MSPgal58/status/1178459433967509505","😍 ⚾ 👋"
"patpatreyess","2019-09-29 16:59","0","1","Yeaaaaah😍","","","","1178459428690882560","https://twitter.com/patpatreyess/status/1178459428690882560","😍"
"girlOzn","2019-09-29 16:59","0","0","You 😍😍😍 + that hat  😍","","","","1178459428426633216","https://twitter.com/girlOzn/status/1178459428426633216","😍 😍 😍 ✨"
"bangtan_spn","2019-09-29 16:59","0","1","Omg I love this!😍😍😍😍😍😍","","","","1178459428225458178","https://twitter.com/bangtan_spn/status/1178459428225458178","😍 😍 😍 💜 💜 💜"
"AlyssaBurns3","2019-09-29 16:59","0","4","aaron and i got a pup today!    Ace Boger 😍😍 pic.twitter.com/pkC1ZEpWTh","","","","1178459428061958144","https://twitter.com/AlyssaBurns3/status/1178459428061958144","😍 💛"
"iKANDII_","2019-09-29 16:59","0","0","My baby is so beautiful, I just love staring @ her 😍","","@","","1178459428015804417","https://twitter.com/iKANDII_/status/1178459428015804417","😍"
"MartuLamelza","2019-09-29 16:59","0","6","Re in love😍😍😍😍 pic.twitter.com/9tCOuNbVLU","","","","1178459427562766341","https://twitter.com/MartuLamelza/status/1178459427562766341","😍 😍 😍 😍"
"Babangroy4","2019-09-29 16:59","0","0","Saaaluuut .. all out 😍😍😍","","","","1178459426321096704","https://twitter.com/Babangroy4/status/1178459426321096704","😍 😍 😍"
"SolarColorDust","2019-09-29 16:59","0","0","Custom Holographic Disney Magic Band using our Prism Holo pigment! 😍  http://www.SolarColorDust.com   #solarcolordust #disney #magicband #holographic @ http://SolarColorDust.com  https://www.instagram.com/p/B3A7CAQjBUY/?igshid=1pz1t7s25q920 …","","@","#solarcolordust #disney #magicband #holographic","1178459423460777984","https://twitter.com/SolarColorDust/status/1178459423460777984","😍"
"carlypriest1","2019-09-29 16:59","1","5","i needed this 😍😍     Just a bunch of cute kids using Apple's Animoji filters  https://twitter.com/i/events/1178420839701630976 …","","","","1178459423209115658","https://twitter.com/carlypriest1/status/1178459423209115658","😍 😭"
"Ms_Strawb3rry","2019-09-29 16:59","2","2","This polaroid photos~~ is in another level 😍  Especially the one on the left 😍    #이진혁 #leejinhyukpic.twitter.com/ioHbjhgGOL","","","#이진혁 #leejinhyukpic","1178459423154589696","https://twitter.com/Ms_Strawb3rry/status/1178459423154589696","😍 😅"
"JaMuzik","2019-09-29 16:59","0","1","Thank you gorgeous 😍😍😍","","","","1178459421250379779","https://twitter.com/JaMuzik/status/1178459421250379779","😍 💞 💞"
"itsKat48","2019-09-29 16:59","0","0","😍😍😍😍😍  KAYLA YOU LOOK SO BEAUTIFUL!!!!!!","","","","1178459419358748672","https://twitter.com/itsKat48/status/1178459419358748672","😍 😍 😍 😍 😍"
"PeweeBaggins","2019-09-29 16:59","0","1","You're so beautiful 😍","","","","1178459416779280385","https://twitter.com/PeweeBaggins/status/1178459416779280385","😍"
"Mehzzi","2019-09-29 16:59","0","0","Oh my goodness no thank GOD 🙏🏼🙏🏼🙏🏼 I have free healthcare and safe schools 🙏🏼🙏🏼","","","","1178459414266880003","https://twitter.com/Mehzzi/status/1178459414266880003","🙏🏼 🙏🏼 🙏🏼 😍 💁🏻‍♀️"
"ilima_matu","2019-09-29 16:59","1","1","WHAT🥺🥺","","","","1178459413939535872","https://twitter.com/ilima_matu/status/1178459413939535872","🥺 😍"
"SheTheBaldiee","2019-09-29 16:59","0","4","free facetime show for my most active follower! picking you at 12 AM 😘😘 Gotta show love 😘","","","","1178459409120481280","https://twitter.com/SheTheBaldiee/status/1178459409120481280","😘 😍 💕"
"yasmeen_awayda","2019-09-29 16:59","0","1","So cute 😭😭","","","","1178459408449310725","https://twitter.com/yasmeen_awayda/status/1178459408449310725","😭 😍"
"AllurahMarie","2019-09-29 16:59","0","0","Pixel is amazing 😍","","","","1178459400811368449","https://twitter.com/AllurahMarie/status/1178459400811368449","😍"
"blueabroadmedia","2019-09-29 16:59","0","21","Over to you, SOS 😍 https://twitter.com/1116sen/status/1178447224675565568 …","","","","1178459400383500288","https://twitter.com/blueabroadmedia/status/1178459400383500288","😍"
"yokei___","2019-09-29 16:59","0","0","Thanks!! You are too, fr! 👀👀","","","","1178459399968448514","https://twitter.com/yokei___/status/1178459399968448514","👀 😍"
"aquelacorujinha","2019-09-29 16:59","0","0","drop your top 5 most recent emoji and let your followers decide if you're a top or bottom   😭😭😭😭😭","","","","1178459398064234496","https://twitter.com/aquelacorujinha/status/1178459398064234496","😭 💕 😡 😍 😊"
"Kwwow268","2019-09-29 16:59","0","1","Her locsss 😍😍😍","","","","1178459392875712513","https://twitter.com/Kwwow268/status/1178459392875712513","😍 😍 😍"
"Suzuavenue","2019-09-29 16:59","0","0","Hard to decide, I like both.  But I think #2 is best.  I like things a bit rustic.  😍😍","","","#2","1178459389767901184","https://twitter.com/Suzuavenue/status/1178459389767901184","😍 😍"
"naugthydionisis","2019-09-29 16:59","0","1","Uhh que rico..😍😍😍","","","","1178459388937490432","https://twitter.com/naugthydionisis/status/1178459388937490432","😍 😍 💦"
"_Jackiie54","2019-09-29 16:59","0","0","😍😍 y’all see this perfection!? https://twitter.com/katyaelisehenry/status/1178458299764744193 …","","","","1178459387607650304","https://twitter.com/_Jackiie54/status/1178459387607650304","😍 😍"
"beccca_kay","2019-09-29 16:59","0","1","I’m seeing déjà vu to a few years back, soooo happy for you ari 😍","","","","1178459386689273856","https://twitter.com/beccca_kay/status/1178459386689273856","😍"
"sindyamani","2019-09-29 16:59","0","0","OF COURSE!! CAN'T WAIT!!! 😍😍😍😍","","","","1178459383748939776","https://twitter.com/sindyamani/status/1178459383748939776","😍 😍 😍 😍"
"AmaniGolden20","2019-09-29 16:59","0","1","Yes ma'am 😍😍😍😍😍","","","","1178459379970035715","https://twitter.com/AmaniGolden20/status/1178459379970035715","😍 👅 🍆 💦 😈"
"willblair07","2019-09-29 16:59","0","4","Maluma concert at American Airlines Center. There are like 20,000 beautiful Latina women walking around and I cannot contain myself 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍","","","","1178459379374403584","https://twitter.com/willblair07/status/1178459379374403584","😍 😍 😍 😍 😍 ❤ 😍 ❤ 😍 ❤ 🔥 😍 🔥 ❤ 🔥 😍 🔥 ❤ 🔥 😍 🔥 😁 😁 😁 😁"
"the_stinkywolf","2019-09-29 16:59","1","5","Some good girl energy 😍  #WIP #furryartpic.twitter.com/lizOzlYehf","","","#WIP #furryartpic","1178459379047305217","https://twitter.com/the_stinkywolf/status/1178459379047305217","😍"
"ezequielpr","2019-09-29 16:59","0","0","Rayetes 😍😍😍😍😍😍😍😍😍","","","","1178459378640400384","https://twitter.com/ezequielpr/status/1178459378640400384","😍 😍 😍 😈 😈 😈 😍 😍 😍"
"Cache_Tashea","2019-09-29 16:59","0","0","My nephew so perfect 😍😍","","","","1178459377579241473","https://twitter.com/Cache_Tashea/status/1178459377579241473","😍 💙"
"TrinaJaye391","2019-09-29 16:59","0","0","😍😍 I CAN MOST DEFINITELY VOUCH FOR THAT!!! 😍","","","","1178459376534872064","https://twitter.com/TrinaJaye391/status/1178459376534872064","😍 😏 🙌"
"JoannaAKhan","2019-09-29 16:59","0","3","Mine too 😍😍😍!","","","","1178459375549042688","https://twitter.com/JoannaAKhan/status/1178459375549042688","😍 ❤️ ❤️"
"TshegofatsoRap3","2019-09-29 16:59","0","0","4th frame 😍 https://twitter.com/Julius_S_Malema/status/1178335012921495552 …","","","","1178459375402459136","https://twitter.com/TshegofatsoRap3/status/1178459375402459136","😍"
"Informed_Un","2019-09-29 16:59","0","0","He's gorgeous! 😍😍😍","","","","1178459374970376197","https://twitter.com/Informed_Un/status/1178459374970376197","😍 🐕 😍"
"SamWerner10","2019-09-29 16:59","0","45","Spent as much time scoring this goal as he did studying in college, congrats @bairdy_23!! 😍 https://twitter.com/realsaltlake/status/1178455755650785280 …","","@bairdy_23","","1178459374727024640","https://twitter.com/SamWerner10/status/1178459374727024640","😍"
"fan_ronson","2019-09-29 16:59","0","3","Mark with a puppy 😍😍 xx pic.twitter.com/Cxc2eMvNCz","","","","1178459374362214400","https://twitter.com/fan_ronson/status/1178459374362214400","😍 😍"
"lasinverguenzaa","2019-09-29 16:59","0","3","I made the best sangrias ever today 😍","","","","1178459372235689985","https://twitter.com/lasinverguenzaa/status/1178459372235689985","😍"
"NeMonterrosa","2019-09-29 16:59","0","0","Exactoo😉😉","","","","1178459368263733249","https://twitter.com/NeMonterrosa/status/1178459368263733249","😉 😍"
"Good_Ole_Bebs","2019-09-29 16:59","0","1","Yeesss! 😍😍😍","","","","1178459367852695553","https://twitter.com/Good_Ole_Bebs/status/1178459367852695553","😍 🤗 😘"
"jaemintron","2019-09-29 16:59","0","0","When he ties you to the belt with an industrial belt 😍😍😍","","","","1178459367047172098","https://twitter.com/jaemintron/status/1178459367047172098","😍 😍 😍"
"dejame_tontas","2019-09-29 16:59","0","1","So pretty 😍😍😍","","","","1178459365491249157","https://twitter.com/dejame_tontas/status/1178459365491249157","😍 😍 😍"
"Coloomedina","2019-09-29 16:59","0","1","Oh diablos chiaame. 😍","","","","1178459362035163137","https://twitter.com/Coloomedina/status/1178459362035163137","😍"
"katress","2019-09-29 16:59","0","0","That TN is everything. 😍","","","","1178459359572975616","https://twitter.com/katress/status/1178459359572975616","😍"
"BernardoAlvaro3","2019-09-29 16:59","0","0","I’m down for that beautiful 😍😍😍","","","","1178459359409512448","https://twitter.com/BernardoAlvaro3/status/1178459359409512448","😍 😍 😍"
"Bgradyxx","2019-09-29 16:59","0","1","This is so cute omg 😭😭","","","","1178459357085872128","https://twitter.com/Bgradyxx/status/1178459357085872128","😭 😍"
"Aiinemyke","2019-09-29 16:59","1","2","I have a serious crush on Jules from Euphoria, finding out she’s an actual Transgender girl changed absolutely nothing about it 😍😍","","","","1178459355215216640","https://twitter.com/Aiinemyke/status/1178459355215216640","😍 😍"
"DrakeRealWife","2019-09-29 16:59","1","1","So pretty😍 https://twitter.com/tashianatanay/status/1178451482691198976 …","","","","1178459353717858314","https://twitter.com/DrakeRealWife/status/1178459353717858314","😍"
"ThatKezz","2019-09-29 16:59","0","3","Time to inject again... 5 times today I’ve needed to inject, I can’t get my sugars to stabilise! :( im now high risk of developing a hypo im my sleep (very low blood sugar) so my amazing better half is staying up to check me while I sleep @CodeNameRazi love you!😘😘 pic.twitter.com/pECPOC2PvK","","@CodeNameRazi","","1178459353357127680","https://twitter.com/ThatKezz/status/1178459353357127680","😘 😍"
"DiGiorno","2019-09-29 16:59","0","0","Look at that 😍","","","","1178459352295976962","https://twitter.com/DiGiorno/status/1178459352295976962","😍"
"vincerehere","2019-09-29 16:59","0","0","Im so exciteeeed 😍😍 https://twitter.com/shanedawson/status/1178438799988162560 …","","","","1178459352228757504","https://twitter.com/vincerehere/status/1178459352228757504","😍 🥺"
"zoey_cholo","2019-09-29 16:59","0","0","Wake me up, when September ends.. 🥰🥰 pic.twitter.com/f9JO7PHf8S","","","","1178459351947694080","https://twitter.com/zoey_cholo/status/1178459351947694080","🥰 😍"
"lizfizzluv","2019-09-29 16:59","0","1","For the birria 😍","","","","1178459351914180609","https://twitter.com/lizfizzluv/status/1178459351914180609","😍"
"wdw_boston_","2019-09-29 16:59","0","0","@Kiss108 PLEASE play #WhatAmI by @whydontwemusic  #PlayWhatAmI 😍","","@Kiss108 @whydontwemusic","#WhatAmI #PlayWhatAmI","1178459349624262657","https://twitter.com/wdw_boston_/status/1178459349624262657","😍"
"Gators1110","2019-09-29 16:59","0","0","Omarion 😍😍😍😍😍😍","","","","1178459349078958080","https://twitter.com/Gators1110/status/1178459349078958080","😍 😍 😍 😍 😍 😍"
"_KillaTee","2019-09-29 16:59","0","1","Mmh  I want lasagna 😍😍","","","","1178459347296362499","https://twitter.com/_KillaTee/status/1178459347296362499","😍 👅"
"tsuyugf","2019-09-29 16:59","0","0","omg 😍😍 do u mind if i also come for ur mans bloody mary style","","","","1178459347048783872","https://twitter.com/tsuyugf/status/1178459347048783872","😍 😍"
"arianamai8","2019-09-29 16:59","2","18","It will never cease to amaze me how magical it is to watch a show w an ensemble who are so crisp and clean  and everyone so in sync working together and supporting each other to create a beautiful show 😍 @MissSaigonUS @ASUGammage","","@MissSaigonUS @ASUGammage","","1178459345824010240","https://twitter.com/arianamai8/status/1178459345824010240","😍"
